20170327163725.000,,,0.095734,-0.253237,0.138445,-0.026978,0.068024,-0.056785,-0.697193,3.588496,0.138445,-0.026978,0.068024,-0.056785
20170327163726.000,,,0.046686,-0.191030,0.122894,0.033998,-0.053927,0.004190,-0.739600,3.642089,0.122894,0.033998,-0.053927,0.004190
20170327163726.000,,,0.116071,-0.252041,0.139641,0.033998,0.007049,-0.056785,-0.672216,3.594173,0.139641,0.033998,0.007049,-0.056785
20170327163727.000,,,0.077790,-0.182656,0.138445,0.033998,0.007049,-0.056785,-0.706705,3.658411,0.138445,0.033998,0.007049,-0.056785
20170327163727.000,,,0.099323,-0.218545,0.152801,-0.026978,0.007049,-0.117761,-0.685329,3.631415,0.152801,-0.026978,0.007049,-0.117761
20170327163728.000,,,0.135212,-0.181460,0.060687,-0.087954,0.068024,-0.056785,-0.662142,3.626048,0.060687,-0.087954,0.068024,-0.056785
20170327163729.000,,,0.100519,-0.214956,0.148015,0.033998,0.007049,-0.117761,-0.684725,3.632689,0.148015,0.033998,0.007049,-0.117761
20170327163729.000,,,0.128034,-0.229311,0.149212,0.094973,0.007049,-0.056785,-0.659177,3.619936,0.149212,0.094973,0.007049,-0.056785
20170327163730.000,,,0.114875,-0.224526,0.165960,0.033998,-0.053927,-0.056785,-0.687139,3.626062,0.165960,0.033998,-0.053927,-0.056785
20170327163731.000,,,-0.419867,-0.230507,0.289177,-0.331856,5.129000,-1.093371,-1.192954,3.680184,0.289177,-0.331856,5.129000,-1.093371
20170327163731.000,,,-0.465326,-0.273574,0.254486,0.338876,-4.078317,0.004190,-0.871745,3.641739,0.254486,0.338876,-4.078317,0.004190
20170327163732.000,,,-0.357660,-0.272378,0.139641,-0.087954,3.238756,0.187117,-0.786393,3.587610,0.139641,-0.087954,3.238756,0.187117
20170327163732.000,,,-0.525140,-0.281948,0.199456,0.216924,-0.419781,0.126141,-0.892556,3.600674,0.199456,0.216924,-0.419781,0.126141
20170327163733.000,,,-0.593329,-0.274770,0.271233,0.033998,1.287537,0.248093,-0.885534,3.635825,0.271233,0.033998,1.287537,0.248093
20170327163734.000,,,-0.551458,-0.250844,0.267644,0.094973,0.982659,0.126141,-0.846677,3.652550,0.267644,0.094973,0.982659,0.126141
20170327163734.000,,,-0.446185,-0.308266,0.237737,0.216924,-2.614902,0.248093,-0.796100,3.581444,0.237737,0.216924,-2.614902,0.248093
20170327163735.000,,,-0.370819,-0.253237,0.146820,0.155949,-0.480756,0.187117,-0.796356,3.594036,0.146820,0.155949,-0.480756,0.187117
20170327163735.000,,,-0.184198,-0.244863,0.200653,0.094973,-2.858805,0.065166,-0.686024,3.623257,0.200653,0.094973,-2.858805,0.065166
20170327163736.000,,,-0.093280,-0.253237,0.363347,0.155949,-4.261244,0.065166,-0.797821,3.676788,0.363347,0.155949,-4.261244,0.065166
20170327163737.000,,,0.112482,-0.222133,0.107342,-0.026978,-0.053927,0.004190,-0.692442,3.600219,0.107342,-0.026978,-0.053927,0.004190
20170327163737.000,,,0.106501,-0.175478,0.076238,0.094973,0.007049,-0.056785,-0.701940,3.637273,0.076238,0.094973,0.007049,-0.056785
20170327163738.000,,,0.056256,-0.212563,0.120501,0.033998,-0.053927,0.004190,-0.742913,3.625989,0.120501,0.033998,-0.053927,0.004190
20170327163738.000,,,0.100519,-0.206582,0.163567,0.033998,0.007049,-0.056785,-0.697103,3.652405,0.163567,0.033998,0.007049,-0.056785
20170327163739.000,,,0.108893,-0.231704,0.144427,-0.026978,0.068024,-0.117761,-0.692202,3.622101,0.144427,-0.026978,0.068024,-0.117761
20170327163739.000,,,0.090949,-0.219741,0.169548,-0.087954,0.068024,-0.056785,-0.705655,3.646045,0.169548,-0.087954,0.068024,-0.056785
20170327163740.000,,,0.086164,-0.237685,0.144427,0.033998,0.007049,-0.056785,-0.712171,3.618490,0.144427,0.033998,0.007049,-0.056785
20170327163741.000,,,0.100519,-0.226919,0.124090,-0.087954,0.129000,-0.056785,-0.702547,3.618635,0.124090,-0.087954,0.129000,-0.056785
20170327163741.000,,,0.084967,-0.199404,0.089398,-0.087954,0.068024,-0.056785,-0.721336,3.630215,0.089398,-0.087954,0.068024,-0.056785
20170327163742.000,,,0.117267,-0.249648,0.173138,0.033998,0.068024,0.065166,-0.682399,3.619296,0.173138,0.033998,0.068024,0.065166
20170327163742.000,,,0.070612,-0.238881,0.217400,0.033998,-0.053927,0.004190,-0.722778,3.647771,0.217400,0.033998,-0.053927,0.004190
20170327163743.000,,,0.129230,-0.213759,0.143231,-0.026978,0.068024,-0.056785,-0.677010,3.639896,0.143231,-0.026978,0.068024,-0.056785
20170327163744.000,,,0.099323,-0.236489,0.118108,-0.026978,0.007049,0.004190,-0.707205,3.608215,0.118108,-0.026978,0.007049,0.004190
20170327163744.000,,,0.095734,-0.220937,0.126482,0.033998,-0.053927,0.004190,-0.711435,3.624942,0.126482,0.033998,-0.053927,0.004190
20170327163745.000,,,0.095734,-0.237685,0.140838,-0.026978,0.007049,-0.056785,-0.709439,3.617421,0.140838,-0.026978,0.007049,-0.056785
20170327163746.000,,,0.094538,-0.183852,0.168353,-0.026978,0.068024,-0.056785,-0.707583,3.679233,0.168353,-0.026978,0.068024,-0.056785
20170327163746.000,,,0.111286,-0.230507,0.169548,0.033998,-0.114902,0.004190,-0.692360,3.636105,0.169548,0.033998,-0.114902,0.004190
20170327163747.000,,,0.094538,-0.238881,0.168353,0.033998,0.007049,-0.056785,-0.707980,3.628084,0.168353,0.033998,0.007049,-0.056785
20170327163747.000,,,0.088556,-0.201796,0.155194,-0.026978,0.068024,0.004190,-0.714853,3.656772,0.155194,-0.026978,0.068024,0.004190
20170327163748.000,,,0.112482,-0.238881,0.118108,0.033998,0.068024,-0.056785,-0.697473,3.606348,0.118108,0.033998,0.068024,-0.056785
20170327163749.000,,,0.128034,-0.236489,0.170745,-0.026978,0.068024,0.004190,-0.677606,3.630959,0.170745,-0.026978,0.068024,0.004190
20170327163749.000,,,0.094538,-0.259218,0.170745,-0.026978,0.068024,-0.117761,-0.708712,3.609649,0.170745,-0.026978,0.068024,-0.117761
20170327163750.000,,,0.076593,-0.153945,0.182708,-0.026978,0.007049,-0.056785,-0.724045,3.712645,0.182708,-0.026978,0.007049,-0.056785
20170327163750.000,,,0.083771,-0.231704,0.091790,-0.026978,0.068024,0.004190,-0.726065,3.600904,0.091790,-0.026978,0.068024,0.004190
20170327163751.000,,,0.093341,-0.211367,0.153997,0.033998,0.007049,0.065166,-0.711086,3.645796,0.153997,0.033998,0.007049,0.065166
20170327163752.000,,,0.105304,-0.224526,0.131268,0.033998,0.068024,-0.117761,-0.703026,3.624601,0.131268,0.033998,0.068024,-0.117761
20170327163752.000,,,0.095734,-0.225722,0.131268,0.033998,0.007049,0.004190,-0.711851,3.623498,0.131268,0.033998,0.007049,0.004190
20170327163753.000,,,0.105304,-0.249648,0.157586,-0.087954,0.007049,-0.056785,-0.704521,3.612443,0.157586,-0.087954,0.007049,-0.056785
20170327163753.000,,,0.137604,-0.219741,0.144427,0.094973,0.068024,-0.056785,-0.676733,3.634573,0.144427,0.094973,0.068024,-0.056785
20170327163754.000,,,0.083771,-0.268789,0.149212,0.094973,0.007049,0.065166,-0.726539,3.590838,0.149212,0.094973,0.007049,0.065166
20170327163755.000,,,0.113678,-0.266396,0.116912,0.033998,0.007049,0.004190,-0.702626,3.579778,0.116912,0.033998,0.007049,0.004190
20170327163755.000,,,0.100519,-0.256826,0.189886,-0.026978,0.007049,0.004190,-0.707128,3.619089,0.189886,-0.026978,0.007049,0.004190
20170327163756.000,,,0.086164,-0.171889,0.083416,0.033998,0.068024,-0.117761,-0.731464,3.651250,0.083416,0.033998,0.068024,-0.117761
20170327163756.000,,,0.123249,-0.236489,0.100164,0.033998,0.007049,0.004190,-0.695703,3.599123,0.100164,0.033998,0.007049,0.004190
20170327163757.000,,,0.096930,-0.213759,0.140838,0.033998,0.068024,-0.056785,-0.714717,3.639023,0.140838,0.033998,0.068024,-0.056785
20170327163758.000,,,0.119660,-0.208974,0.151604,0.033998,0.007049,-0.056785,-0.692616,3.648053,0.151604,0.033998,0.007049,-0.056785
20170327163758.000,,,0.065827,-0.247255,0.156390,-0.026978,-0.053927,0.004190,-0.743190,3.614679,0.156390,-0.026978,-0.053927,0.004190
20170327163759.000,,,0.120856,-0.216152,0.125287,0.033998,0.007049,0.004190,-0.695538,3.630136,0.125287,0.033998,0.007049,0.004190
20170327163800.000,,,0.057453,-0.205385,0.115715,0.033998,0.007049,-0.056785,-0.754437,3.635034,0.115715,0.033998,0.007049,-0.056785
20170327163800.000,,,0.098127,-0.187441,0.167157,0.033998,0.068024,-0.056785,-0.711766,3.673702,0.167157,0.033998,0.068024,-0.056785
20170327163801.000,,,0.134015,-0.207778,0.127678,-0.026978,0.068024,-0.056785,-0.682699,3.637958,0.127678,-0.026978,0.068024,-0.056785
20170327163801.000,,,0.100519,-0.199404,0.161175,-0.026978,0.007049,0.004190,-0.730881,3.616313,0.161175,-0.026978,0.007049,0.004190
20170327163802.000,,,0.108893,-0.195815,0.122894,-0.026978,0.007049,-0.056785,-0.716498,3.625901,0.122894,-0.026978,0.007049,-0.056785
20170327163803.000,,,0.081379,-0.212563,0.157586,0.094973,0.007049,0.004190,-0.735487,3.634099,0.157586,0.094973,0.007049,0.004190
20170327163803.000,,,0.084967,-0.211367,0.201848,0.033998,0.129000,0.004190,-0.727763,3.654097,0.201848,0.033998,0.129000,0.004190
20170327163804.000,,,0.093341,-0.229311,0.102557,0.033998,0.068024,-0.056785,-0.725343,3.603527,0.102557,0.033998,0.068024,-0.056785
20170327163805.000,,,0.084967,-0.243667,0.132464,-0.026978,0.007049,-0.117761,-0.730048,3.603025,0.132464,-0.026978,0.007049,-0.117761
20170327163805.000,,,0.082575,-0.214956,0.179120,-0.026978,0.129000,0.004190,-0.726367,3.651756,0.179120,-0.026978,0.129000,0.004190
20170327163806.000,,,0.107697,-0.223330,0.143231,-0.026978,0.007049,-0.117761,-0.706757,3.628678,0.143231,-0.026978,0.007049,-0.117761
20170327163807.000,,,0.088556,-0.214956,0.153997,0.033998,-0.053927,0.004190,-0.722570,3.640722,0.153997,0.033998,-0.053927,0.004190
20170327163807.000,,,0.124445,-0.213759,0.097771,0.033998,0.068024,-0.056785,-0.695256,3.617780,0.097771,0.033998,0.068024,-0.056785
20170327163808.000,,,0.084967,-0.229311,0.176727,-0.026978,0.068024,-0.056785,-0.722345,3.636688,0.176727,-0.026978,0.068024,-0.056785
20170327163808.000,,,0.123249,-0.247255,0.122894,0.033998,0.068024,0.004190,-0.693157,3.598319,0.122894,0.033998,0.068024,0.004190
20170327163809.000,,,0.131623,-0.243667,0.195867,0.033998,-0.053927,0.004190,-0.677774,3.632619,0.195867,0.033998,-0.053927,0.004190
20170327163810.000,,,0.116071,-0.228115,0.165960,-0.026978,-0.053927,0.004190,-0.697399,3.633356,0.165960,-0.026978,-0.053927,0.004190
20170327163810.000,,,0.074201,-0.205385,0.155194,0.216924,-0.114902,0.004190,-0.737222,3.649782,0.155194,0.216924,-0.114902,0.004190
20170327163811.000,,,0.094538,-0.193422,0.089398,-0.026978,0.129000,0.065166,-0.751338,3.583237,0.089398,-0.026978,0.129000,0.065166
20170327163811.000,,,0.078986,-0.174282,0.170745,0.033998,-0.053927,-0.117761,-0.747071,3.656031,0.170745,0.033998,-0.053927,-0.117761
20170327163812.000,,,0.110090,-0.204189,0.217400,-0.087954,-0.053927,0.004190,-0.709922,3.659826,0.217400,-0.087954,-0.053927,0.004190
20170327163813.000,,,0.110090,-0.228115,0.165960,-0.026978,0.007049,-0.056785,-0.711961,3.619587,0.165960,-0.026978,0.007049,-0.056785
20170327163813.000,,,0.144782,-0.234096,0.134857,-0.087954,0.007049,-0.056785,-0.682145,3.604053,0.134857,-0.087954,0.007049,-0.056785
20170327163814.000,,,0.126837,-0.188637,0.087005,-0.087954,0.007049,0.004190,-0.702376,3.627646,0.087005,-0.087954,0.007049,0.004190
20170327163814.000,,,0.120856,-0.236489,0.112127,0.033998,0.007049,0.004190,-0.706139,3.595741,0.112127,0.033998,0.007049,0.004190
20170327163815.000,,,0.116071,-0.225722,0.106145,0.033998,0.007049,0.004190,-0.711155,3.603101,0.106145,0.033998,0.007049,0.004190
20170327163816.000,,,0.112482,-0.217348,0.219793,-0.026978,0.007049,-0.056785,-0.702178,3.660749,0.219793,-0.026978,0.007049,-0.056785
20170327163816.000,,,0.086164,-0.217348,0.115715,-0.148929,0.189976,0.004190,-0.737034,3.616341,0.115715,-0.148929,0.189976,0.004190
20170327163817.000,,,0.112482,-0.220937,0.124090,-0.026978,0.007049,0.004190,-0.711114,3.619380,0.124090,-0.026978,0.007049,0.004190
20170327163817.000,,,0.089753,-0.253237,0.171941,0.033998,0.068024,0.004190,-0.727438,3.606955,0.171941,0.033998,0.068024,0.004190
20170327163818.000,,,0.132819,-0.177871,0.039154,0.033998,0.129000,-0.056785,-0.701393,3.619572,0.039154,0.033998,0.129000,-0.056785
20170327163819.000,,,0.081379,-0.249648,0.052312,-0.148929,-0.236854,0.004190,-0.762248,3.523837,0.052312,-0.148929,-0.236854,0.004190
20170327163819.000,,,0.099323,-0.197011,0.091790,0.033998,0.007049,0.004190,-0.741931,3.588719,0.091790,0.033998,0.007049,0.004190
20170327163820.000,,,0.136408,-0.191030,0.176727,-0.026978,0.068024,0.004190,-0.684502,3.659532,0.176727,-0.026978,0.068024,0.004190
20170327163821.000,,,0.088556,-0.204189,0.126482,0.033998,0.007049,-0.056785,-0.730745,3.631884,0.126482,0.033998,0.007049,-0.056785
20170327163821.000,,,0.119660,-0.204189,0.193474,0.033998,0.007049,0.004190,-0.694303,3.665580,0.193474,0.033998,0.007049,0.004190
20170327163822.000,,,0.100519,-0.226919,0.181511,-0.026978,0.007049,-0.056785,-0.713286,3.639378,0.181511,-0.026978,0.007049,-0.056785
20170327163823.000,,,0.124445,-0.253237,0.134857,0.155949,0.007049,-0.056785,-0.695564,3.598560,0.134857,0.155949,0.007049,-0.056785
20170327163823.000,,,0.086164,-0.195815,0.185101,-0.026978,0.007049,0.004190,-0.725761,3.669372,0.185101,-0.026978,0.007049,0.004190
20170327163824.000,,,0.173493,-0.250844,0.174334,0.033998,0.129000,0.004190,-0.644624,3.614171,0.174334,0.033998,0.129000,0.004190
20170327163824.000,,,0.104108,-0.199404,0.145623,0.033998,0.068024,0.004190,-0.716878,3.643642,0.145623,0.033998,0.068024,0.004190
20170327163825.000,,,0.118463,-0.192226,0.126482,-0.026978,0.068024,0.004190,-0.705082,3.643401,0.126482,-0.026978,0.068024,0.004190
20170327163826.000,,,0.101715,-0.202993,0.090594,0.033998,0.068024,-0.056785,-0.725451,3.619242,0.090594,0.033998,0.068024,-0.056785
20170327163826.000,,,0.105304,-0.204189,0.183904,0.033998,0.068024,0.004190,-0.710102,3.660581,0.183904,0.033998,0.068024,0.004190
20170327163827.000,,,0.124445,-0.206582,0.037957,-0.026978,0.129000,0.004190,-0.709060,3.593921,0.037957,-0.026978,0.129000,0.004190
20170327163827.000,,,0.117267,-0.220937,0.159978,-0.148929,0.250951,0.004190,-0.703213,3.629774,0.159978,-0.148929,0.250951,0.004190
20170327163828.000,,,0.139997,-0.238881,0.176727,0.033998,0.068024,-0.056785,-0.678095,3.623657,0.176727,0.033998,0.068024,-0.056785
20170327163829.000,,,0.107697,-0.229311,0.159978,0.033998,0.068024,0.065166,-0.710321,3.624289,0.159978,0.033998,0.068024,0.065166
20170327163829.000,,,0.111286,-0.216152,0.128875,-0.026978,0.129000,-0.056785,-0.710182,3.623186,0.128875,-0.026978,0.129000,-0.056785
20170327163830.000,,,0.116071,-0.278359,0.158782,0.094973,0.007049,-0.117761,-0.703732,3.579986,0.158782,0.094973,0.007049,-0.117761
20170327163830.000,,,0.090949,-0.243667,0.104949,0.033998,0.129000,-0.117761,-0.733036,3.588063,0.104949,0.033998,0.129000,-0.117761
20170327163831.000,,,-0.013128,-0.296303,0.551165,1.131559,-0.419781,-0.300688,-0.787279,3.726534,0.551165,1.131559,-0.419781,-0.300688
20170327163832.000,,,0.083771,-0.213759,0.077435,-0.087954,0.129000,0.004190,-0.742424,3.605301,0.077435,-0.087954,0.129000,0.004190
20170327163832.000,,,0.162726,-0.218545,0.130071,0.094973,-0.053927,0.004190,-0.662320,3.621447,0.130071,0.094973,-0.053927,0.004190
20170327163833.000,,,0.090949,-0.223330,0.126482,0.033998,0.068024,-0.056785,-0.724743,3.622399,0.126482,0.033998,0.068024,-0.056785
20170327163833.000,,,0.099323,-0.214956,0.204241,-0.026978,0.068024,0.004190,-0.708411,3.661589,0.204241,-0.026978,0.068024,0.004190
20170327163834.000,,,0.076593,-0.198208,0.142034,-0.026978,0.007049,-0.056785,-0.737510,3.649652,0.142034,-0.026978,0.007049,-0.056785
20170327163835.000,,,0.131623,-0.218545,0.165960,0.033998,0.007049,0.004190,-0.684200,3.641094,0.165960,0.033998,0.007049,0.004190
20170327163835.000,,,0.122052,-0.246059,0.102557,0.033998,0.068024,0.065166,-0.700461,3.587538,0.102557,0.033998,0.068024,0.065166
20170327163836.000,,,0.076593,-0.222133,0.084612,0.033998,0.068024,0.004190,-0.744023,3.601876,0.084612,0.033998,0.068024,0.004190
20170327163836.000,,,0.116071,-0.219741,0.143231,-0.026978,0.007049,-0.056785,-0.701684,3.630680,0.143231,-0.026978,0.007049,-0.056785
20170327163836.000,,,0.144782,-0.212563,0.136053,-0.026978,0.007049,-0.056785,-0.675935,3.634237,0.136053,-0.026978,0.007049,-0.056785
20170327163837.000,,,0.142389,-0.211367,0.170745,-0.026978,0.007049,-0.056785,-0.675515,3.649776,0.170745,-0.026978,0.007049,-0.056785
20170327163837.000,,,0.074201,-0.198208,0.150408,-0.026978,-0.053927,0.004190,-0.740674,3.653236,0.150408,-0.026978,-0.053927,0.004190
20170327163838.000,,,0.082575,-0.185048,0.145623,0.033998,0.007049,0.004190,-0.731507,3.663328,0.145623,0.033998,0.007049,0.004190
20170327163839.000,,,0.099323,-0.226919,0.151604,0.033998,-0.053927,-0.056785,-0.715432,3.627207,0.151604,0.033998,-0.053927,-0.056785
20170327163839.000,,,0.081379,-0.214956,0.170745,-0.087954,0.007049,-0.056785,-0.730258,3.646753,0.170745,-0.087954,0.007049,-0.056785
20170327163840.000,,,0.134015,-0.258022,0.168353,-0.026978,0.129000,0.004190,-0.681915,3.604869,0.168353,-0.026978,0.129000,0.004190
20170327163841.000,,,0.128034,-0.188637,0.146820,-0.026978,0.007049,-0.056785,-0.689700,3.659852,0.146820,-0.026978,0.007049,-0.056785
20170327163841.000,,,0.078986,-0.174282,0.177923,0.033998,0.007049,0.004190,-0.754278,3.643034,0.177923,0.033998,0.007049,0.004190
20170327163842.000,,,0.105304,-0.206582,0.139641,0.033998,-0.114902,0.004190,0.210747,8.024389,0.139641,0.033998,-0.114902,0.004190
20170327163842.000,,,0.130426,-0.192226,0.169548,0.094973,0.007049,-0.056785,-0.693776,3.649813,0.169548,0.094973,0.007049,-0.056785
20170327163843.000,,,0.093341,-0.205385,0.115715,0.033998,0.007049,0.065166,-0.730802,3.619986,0.115715,0.033998,0.007049,0.065166
20170327163844.000,,,0.106501,-0.174282,0.120501,0.033998,0.068024,0.004190,-0.717066,3.653669,0.120501,0.033998,0.068024,0.004190
20170327163844.000,,,0.154352,-0.204189,0.110931,0.033998,0.007049,-0.056785,-0.674013,3.622032,0.110931,0.033998,0.007049,-0.056785
20170327163845.000,,,0.078986,-0.213759,0.188690,-0.026978,-0.053927,-0.056785,-0.755425,3.606826,0.188690,-0.026978,-0.053927,-0.056785
20170327163845.000,,,0.130426,-0.225722,0.186297,0.033998,-0.053927,-0.056785,-0.697869,3.614167,0.186297,0.033998,-0.053927,-0.056785
20170327163846.000,,,0.141193,-0.248452,0.121697,0.033998,0.007049,0.004190,-0.689400,3.576796,0.121697,0.033998,0.007049,0.004190
20170327163847.000,,,0.122052,-0.228115,0.131268,-0.026978,0.068024,0.004190,-0.702421,3.605700,0.131268,-0.026978,0.068024,0.004190
20170327163847.000,,,0.136408,-0.229311,0.159978,0.033998,0.068024,-0.178737,-0.684161,3.621809,0.159978,0.033998,0.068024,-0.178737
20170327163848.000,,,0.138800,-0.171889,0.150408,-0.026978,0.007049,0.004190,-0.682953,3.670802,0.150408,-0.026978,0.007049,0.004190
20170327163848.000,,,0.118463,-0.200600,0.186297,-0.026978,0.068024,-0.056785,-0.697570,3.664124,0.186297,-0.026978,0.068024,-0.056785
20170327163849.000,,,0.111286,-0.236489,0.185101,-0.026978,0.068024,-0.056785,-0.703109,3.630219,0.185101,-0.026978,0.068024,-0.056785
20170327163850.000,,,0.130426,-0.230507,0.138445,0.094973,0.007049,0.004190,-0.691426,3.615473,0.138445,0.094973,0.007049,0.004190
20170327163850.000,,,0.119660,-0.167104,0.155194,-0.026978,0.007049,-0.056785,-0.699103,3.682750,0.155194,-0.026978,0.007049,-0.056785
20170327163851.000,,,0.139997,-0.252041,0.130071,-0.026978,0.068024,0.004190,-0.682945,3.593582,0.130071,-0.026978,0.068024,0.004190
20170327163851.000,,,0.110090,-0.210171,0.151604,-0.087954,0.007049,-0.056785,-0.707956,3.640067,0.151604,-0.087954,0.007049,-0.056785
20170327163852.000,,,0.130426,-0.199404,0.132464,0.094973,0.068024,0.004190,-0.691158,3.641812,0.132464,0.094973,0.068024,0.004190
20170327163853.000,,,0.118463,-0.252041,0.211419,0.033998,0.007049,0.004190,-0.692560,3.627332,0.211419,0.033998,0.007049,0.004190
20170327163853.000,,,0.151960,-0.253237,0.132464,-0.026978,0.129000,0.065166,-0.669822,3.592798,0.132464,-0.026978,0.129000,0.065166
20170327163854.000,,,0.144782,-0.201796,0.150408,0.033998,0.007049,0.004190,-0.676074,3.647184,0.150408,0.033998,0.007049,0.004190
20170327163854.000,,,0.110090,-0.228115,0.098968,0.033998,0.068024,-0.056785,-0.714158,3.600256,0.098968,0.033998,0.068024,-0.056785
20170327163855.000,,,0.092145,-0.174282,0.145623,0.033998,0.068024,-0.056785,-0.726832,3.670668,0.145623,0.033998,0.068024,-0.056785
20170327163856.000,,,0.089753,-0.207778,0.164764,-0.026978,0.129000,-0.056785,-0.725814,3.646327,0.164764,-0.026978,0.129000,-0.056785
20170327163856.000,,,0.093341,-0.248452,0.097771,0.033998,0.007049,-0.056785,-0.729074,3.580636,0.097771,0.033998,0.007049,-0.056785
20170327163857.000,,,0.058649,-0.210171,0.205437,-0.026978,0.007049,-0.056785,-0.750504,3.661830,0.205437,-0.026978,0.007049,-0.056785
20170327163858.000,,,0.126837,-0.181460,0.183904,-0.087954,0.007049,0.004190,-0.688122,3.682588,0.183904,-0.087954,0.007049,0.004190
20170327163858.000,,,0.080182,-0.230507,0.122894,-0.026978,0.068024,0.004190,-0.738239,3.610528,0.122894,-0.026978,0.068024,0.004190
20170327163859.000,,,0.099323,-0.226919,0.156390,0.033998,0.007049,-0.056785,-3.756600,-5.273552,0.156390,0.033998,0.007049,-0.056785
20170327163859.000,,,0.111286,-0.216152,0.156390,0.033998,0.068024,-0.117761,-0.705440,3.638026,0.156390,0.033998,0.068024,-0.117761
20170327163900.000,,,0.149567,-0.216152,0.201848,-0.087954,0.068024,-0.056785,-0.665206,3.657445,0.201848,-0.087954,0.068024,-0.056785
20170327163901.000,,,0.105304,-0.211367,0.183904,-0.026978,0.007049,0.004190,-0.730580,3.608014,0.183904,-0.026978,0.007049,0.004190
20170327163901.000,,,0.084967,-0.230507,0.114520,0.033998,0.007049,-0.056785,-0.746423,3.581196,0.114520,0.033998,0.007049,-0.056785
20170327163902.000,,,0.104108,-0.238881,0.134857,0.033998,0.129000,-0.117761,-0.720516,3.593112,0.134857,0.033998,0.129000,-0.117761
20170327163902.000,,,0.141193,-0.220937,0.158782,-0.026978,0.007049,0.004190,-0.680210,3.626197,0.158782,-0.026978,0.007049,0.004190
20170327163903.000,,,0.124445,-0.238881,0.138445,-0.026978,0.007049,-0.056785,-0.697038,3.604035,0.138445,-0.026978,0.007049,-0.056785
20170327163904.000,,,0.116071,-0.185048,0.131268,0.033998,0.007049,-0.117761,-0.705503,3.650631,0.131268,0.033998,0.007049,-0.117761
20170327163904.000,,,0.077790,-0.188637,0.170745,-0.087954,0.068024,0.004190,-0.736070,3.667502,0.170745,-0.087954,0.068024,0.004190
